Date Scraped,Type,LocalAirport,Origin/Destination,Airline,Status,Expected,Actual,Delay
26-10-24 23:55,Departures,Basel,Porto,easyJet,Departed,2000-01-01 21:35:00,2000-01-01 22:01:00,26.0
26-10-24 23:55,Departures,Basel,Alicante,easyJet,Departed,2000-01-01 22:30:00,2000-01-01 23:36:00,66.0
30-10-24 23:30,Departures,Basel,Zurich,Chair Airlines,Departed,2000-01-01 06:30:00,2000-01-01 06:52:00,22.0
30-10-24 23:30,Departures,Basel,Granada,Zimex Aviation,Departed,2000-01-01 06:15:00,2000-01-01 06:15:00,0.0
30-10-24 23:30,Departures,Basel,Faro,easyJet,Departed,2000-01-01 06:13:00,2000-01-01 06:13:00,0.0
30-10-24 23:30,Departures,Basel,Geneva,FedEx,Departed,2000-01-01 06:10:00,2000-01-01 06:10:00,0.0
30-10-24 23:30,Departures,Basel,Amsterdam,KLM,Departed,2000-01-01 06:18:00,2000-01-01 06:18:00,0.0
30-10-24 23:30,Departures,Basel,London Heathrow,British Airways,Departed,2000-01-01 06:49:00,2000-01-01 06:49:00,0.0
30-10-24 23:30,Departures,Basel,Thessaloniki,easyJet,Departed,2000-01-01 06:22:00,2000-01-01 06:22:00,0.0
30-10-24 23:30,Departures,Basel,Larnaca,easyJet,Departed,2000-01-01 06:34:00,2000-01-01 06:34:00,0.0
30-10-24 23:30,Departures,Basel,Athens,easyJet,Departed,2000-01-01 06:46:00,2000-01-01 06:46:00,0.0
30-10-24 23:30,Departures,Basel,Marrakech,easyJet,Departed,2000-01-01 06:57:00,2000-01-01 06:57:00,0.0
30-10-24 23:30,Departures,Basel,Hurghada,easyJet,Departed,2000-01-01 07:07:00,2000-01-01 07:07:00,0.0
30-10-24 23:30,Departures,Basel,Catania,easyJet,Departed,2000-01-01 07:09:00,2000-01-01 07:09:00,0.0
30-10-24 23:30,Departures,Basel,Frankfurt,Lufthansa,Departed,2000-01-01 07:57:00,2000-01-01 07:57:00,0.0
30-10-24 23:30,Departures,Basel,Rome,easyJet,Departed,2000-01-01 07:24:00,2000-01-01 07:24:00,0.0
30-10-24 23:30,Departures,Basel,London Gatwick,easyJet,Departed,2000-01-01 07:30:00,2000-01-01 07:30:00,0.0
30-10-24 23:30,Departures,Basel,Pristina,easyJet,Departed,2000-01-01 07:51:00,2000-01-01 07:51:00,0.0
30-10-24 23:30,Departures,Basel,Hurghada,Air Cairo,Departed,2000-01-01 08:02:00,2000-01-01 08:02:00,0.0
30-10-24 23:30,Departures,Basel,Istanbul,Turkish Airlines,Departed,2000-01-01 08:19:00,2000-01-01 08:19:00,0.0
30-10-24 23:30,Departures,Basel,Palma,easyJet,Departed,2000-01-01 08:36:00,2000-01-01 08:36:00,0.0
30-10-24 23:30,Departures,Basel,Belgrade,Wizz Air,Departed,2000-01-01 08:53:00,2000-01-01 08:53:00,0.0
30-10-24 23:30,Departures,Basel,Antalya,SunExpress,Departed,2000-01-01 08:59:00,2000-01-01 08:59:00,0.0
30-10-24 23:30,Departures,Basel,Munich,Lufthansa,Departed,2000-01-01 09:35:00,2000-01-01 09:35:00,0.0
30-10-24 23:30,Departures,Basel,Barcelona,easyJet,Departed,2000-01-01 09:55:00,2000-01-01 09:55:00,0.0
30-10-24 23:30,Departures,Basel,Alicante,easyJet,Departed,2000-01-01 10:55:00,2000-01-01 10:55:00,0.0
30-10-24 23:30,Departures,Basel,Vienna,Austrian Airlines,Departed,2000-01-01 10:13:00,2000-01-01 10:13:00,0.0
30-10-24 23:30,Departures,Basel,Paris Charles De Gaulle,Air France,Departed,2000-01-01 10:30:00,2000-01-01 10:44:00,14.0
30-10-24 23:30,Departures,Basel,Tuzla,Wizz Air,Departed,2000-01-01 10:27:00,2000-01-01 10:27:00,0.0
30-10-24 23:30,Departures,Basel,Lisbon,easyJet,Departed,2000-01-01 10:36:00,2000-01-01 10:36:00,0.0
30-10-24 23:30,Departures,Basel,Frankfurt,Lufthansa,Departed,2000-01-01 11:15:00,2000-01-01 11:15:00,0.0
30-10-24 23:30,Departures,Basel,Casablanca,Air Arabia Maroc,Departed,2000-01-01 11:24:00,2000-01-01 11:24:00,0.0
30-10-24 23:30,Departures,Basel,London Heathrow,British Airways,Departed,2000-01-01 11:20:00,2000-01-01 11:20:00,0.0
30-10-24 23:30,Departures,Basel,Amsterdam,KLM,Departed,2000-01-01 11:28:00,2000-01-01 11:28:00,0.0
30-10-24 23:30,Departures,Basel,Porto,easyJet,Departed,2000-01-01 11:32:00,2000-01-01 11:32:00,0.0
30-10-24 23:30,Departures,Basel,Pristina,Chair Airlines,Departed,2000-01-01 14:45:00,2000-01-01 15:06:00,21.0
30-10-24 23:30,Departures,Basel,Tenerife,easyJet,Departed,2000-01-01 12:22:00,2000-01-01 12:22:00,0.0
30-10-24 23:30,Departures,Basel,Alicante,easyJet,Departed,2000-01-01 12:28:00,2000-01-01 12:28:00,0.0
30-10-24 23:30,Departures,Basel,Zagreb,Ryanair,Departed,2000-01-01 12:54:00,2000-01-01 12:54:00,0.0
30-10-24 23:30,Departures,Basel,Krakow,easyJet,Departed,2000-01-01 12:34:00,2000-01-01 12:34:00,0.0
30-10-24 23:30,Departures,Basel,Bordeaux,easyJet,Departed,2000-01-01 12:51:00,2000-01-01 12:51:00,0.0
30-10-24 23:30,Departures,Basel,Enfidha,easyJet,Departed,2000-01-01 13:02:00,2000-01-01 13:02:00,0.0
30-10-24 23:30,Departures,Basel,Istanbul Sabiha G̦kcen,Pegasus Airlines,Departed,2000-01-01 13:04:00,2000-01-01 13:04:00,0.0
30-10-24 23:30,Departures,Basel,Pristina,easyJet,Departed,2000-01-01 13:15:00,2000-01-01 13:34:00,19.0
30-10-24 23:30,Departures,Basel,Munich,Lufthansa,Departed,2000-01-01 13:15:00,2000-01-01 13:15:00,0.0
30-10-24 23:30,Departures,Basel,Ajaccio,easyJet,Departed,2000-01-01 13:10:00,2000-01-01 13:10:00,0.0
30-10-24 23:30,Departures,Basel,Dubai,Flydubai,Departed,2000-01-01 13:37:00,2000-01-01 13:37:00,0.0
30-10-24 23:30,Departures,Basel,Barcelona,Vueling,Departed,2000-01-01 14:14:00,2000-01-01 14:14:00,0.0
30-10-24 23:30,Departures,Basel,Palma,easyJet,Departed,2000-01-01 13:52:00,2000-01-01 13:52:00,0.0
30-10-24 23:30,Departures,Basel,Pristina,GP Aviation,Departed,2000-01-01 14:16:00,2000-01-01 14:16:00,0.0
30-10-24 23:30,Departures,Basel,Frankfurt,Lufthansa,Departed,2000-01-01 14:20:00,2000-01-01 14:20:00,0.0
30-10-24 23:30,Departures,Basel,Izmir,SunExpress,Departed,2000-01-01 14:29:00,2000-01-01 14:29:00,0.0
30-10-24 23:30,Departures,Basel,Prague,easyJet,Departed,2000-01-01 14:12:00,2000-01-01 14:12:00,0.0
30-10-24 23:30,Departures,Basel,Budapest,Wizz Air,Departed,2000-01-01 14:18:00,2000-01-01 14:18:00,0.0
30-10-24 23:30,Departures,Basel,Paris Charles De Gaulle,Air France,Departed,2000-01-01 15:02:00,2000-01-01 15:02:00,0.0
30-10-24 23:30,Departures,Basel,Skopje,Wizz Air,Departed,2000-01-01 16:55:00,2000-01-01 17:21:00,26.0
30-10-24 23:30,Departures,Basel,Iasi,Wizz Air,Departed,2000-01-01 15:50:00,2000-01-01 15:50:00,0.0
30-10-24 23:30,Departures,Basel,Nis,Wizz Air,Departed,2000-01-01 15:47:00,2000-01-01 15:47:00,0.0
30-10-24 23:30,Departures,Basel,Nice,easyJet,Departed,2000-01-01 17:10:00,2000-01-01 17:53:00,43.0
30-10-24 23:30,Departures,Basel,London Heathrow,British Airways,Departed,2000-01-01 15:58:00,2000-01-01 15:58:00,0.0
30-10-24 23:30,Departures,Basel,Sofia,Wizz Air,Departed,2000-01-01 17:05:00,2000-01-01 17:51:00,46.0
30-10-24 23:30,Departures,Basel,Bucharest,Wizz Air,Departed,2000-01-01 17:00:00,2000-01-01 17:15:00,15.0
30-10-24 23:30,Departures,Basel,Malaga,easyJet,Departed,2000-01-01 16:46:00,2000-01-01 16:46:00,0.0
30-10-24 23:30,Departures,Basel,Istanbul Sabiha G̦kcen,Pegasus Airlines,Departed,2000-01-01 16:53:00,2000-01-01 16:53:00,0.0
30-10-24 23:30,Departures,Basel,Algiers,Air Alg̩rie,Departed,2000-01-01 17:15:00,2000-01-01 17:37:00,22.0
30-10-24 23:30,Departures,Basel,Tirana,Wizz Air,Departed,2000-01-01 17:30:00,2000-01-01 17:57:00,27.0
30-10-24 23:30,Departures,Basel,Porto,easyJet,Departed,2000-01-01 17:28:00,2000-01-01 17:28:00,0.0
30-10-24 23:30,Departures,Basel,Toulouse,easyJet,Departed,2000-01-01 17:44:00,2000-01-01 17:44:00,0.0
30-10-24 23:30,Departures,Basel,Madrid,easyJet,Departed,2000-01-01 17:42:00,2000-01-01 17:42:00,0.0
30-10-24 23:30,Departures,Basel,Paris Charles De Gaulle,FedEx,Departed,2000-01-01 17:34:00,2000-01-01 17:34:00,0.0
30-10-24 23:30,Departures,Basel,Venice,easyJet,Departed,2000-01-01 17:45:00,2000-01-01 18:02:00,17.0
30-10-24 23:30,Departures,Basel,Pristina,easyJet,Departed,2000-01-01 18:05:00,2000-01-01 18:27:00,22.0
30-10-24 23:30,Departures,Basel,Antalya,SunExpress,Departed,2000-01-01 17:55:00,2000-01-01 17:55:00,0.0
30-10-24 23:30,Departures,Basel,Amsterdam,KLM,Departed,2000-01-01 18:10:00,2000-01-01 18:33:00,23.0
30-10-24 23:30,Departures,Basel,Istanbul,Turkish Airlines,Departed,2000-01-01 18:12:00,2000-01-01 18:12:00,0.0
30-10-24 23:30,Departures,Basel,Copenhagen,easyJet,Departed,2000-01-01 18:22:00,2000-01-01 18:22:00,0.0
30-10-24 23:30,Departures,Basel,London Stansted,Ryanair,Departed,2000-01-01 18:35:00,2000-01-01 18:54:00,19.0
30-10-24 23:30,Departures,Basel,Mahon,easyJet,Departed,2000-01-01 18:34:00,2000-01-01 18:34:00,0.0
30-10-24 23:30,Departures,Basel,Antalya,Pegasus Airlines,Departed,2000-01-01 19:40:00,2000-01-01 19:57:00,17.0
30-10-24 23:30,Departures,Basel,Budapest,easyJet,Departed,2000-01-01 19:02:00,2000-01-01 19:02:00,0.0
30-10-24 23:30,Departures,Basel,Berlin,easyJet,Departed,2000-01-01 19:19:00,2000-01-01 19:19:00,0.0
30-10-24 23:30,Departures,Basel,Amsterdam,easyJet,Departed,2000-01-01 19:16:00,2000-01-01 19:16:00,0.0
30-10-24 23:30,Departures,Basel,Frankfurt,Lufthansa,Departed,2000-01-01 19:20:00,2000-01-01 19:20:00,0.0
30-10-24 23:30,Departures,Basel,London Heathrow,British Airways,Departed,2000-01-01 19:41:00,2000-01-01 19:41:00,0.0
30-10-24 23:30,Departures,Basel,Doha,Qatar Airways,Departed,2000-01-01 19:32:00,2000-01-01 19:32:00,0.0
30-10-24 23:30,Departures,Basel,Hamburg,easyJet,Departed,2000-01-01 20:55:00,2000-01-01 21:17:00,22.0
30-10-24 23:30,Departures,Basel,Munich,Lufthansa,Departed,2000-01-01 20:07:00,2000-01-01 20:07:00,0.0
30-10-24 23:30,Departures,Basel,Vienna,Austrian Airlines,Departed,2000-01-01 20:28:00,2000-01-01 20:28:00,0.0
30-10-24 23:30,Departures,Basel,Pristina,GP Aviation,Departed,2000-01-01 20:41:00,2000-01-01 20:41:00,0.0
30-10-24 23:30,Departures,Basel,Skopje,Wizz Air,Departed,2000-01-01 21:06:00,2000-01-01 21:06:00,0.0
30-10-24 23:30,Departures,Basel,Palma,easyJet,Departed,2000-01-01 21:19:00,2000-01-01 21:19:00,0.0
30-10-24 23:30,Departures,Basel,Barcelona,easyJet,Departed,2000-01-01 21:25:00,2000-01-01 21:38:00,13.0
30-10-24 23:30,Departures,Basel,London Gatwick,easyJet,Departed,2000-01-01 21:40:00,2000-01-01 21:40:00,0.0
30-10-24 23:30,Departures,Basel,Cologne Bonn,Sprintair,Departed,2000-01-01 22:09:00,2000-01-01 22:09:00,0.0
30-10-24 23:30,Departures,Basel,Cologne Bonn,European Air Transport / DHL,Departed,2000-01-01 22:28:00,2000-01-01 22:28:00,0.0
30-10-24 23:30,Departures,Basel,Cologne Bonn,Sprintair,Departed,2000-01-01 22:39:00,2000-01-01 22:39:00,0.0
30-10-24 23:30,Departures,Basel,Brussels,European Air Transport / DHL,Departed,2000-01-01 23:03:00,2000-01-01 23:03:00,0.0
30-10-24 23:30,Departures,Basel,Liege,FedEx,Departed,2000-01-01 23:06:00,2000-01-01 23:06:00,0.0
30-10-24 23:30,Departures,Basel,Leipzig,European Air Transport / DHL,Departed,2000-01-01 22:58:00,2000-01-01 22:58:00,0.0
30-10-24 23:30,Departures,Basel,Paris Charles De Gaulle,FedEx,Departed,2000-01-01 22:49:00,2000-01-01 22:49:00,0.0
31-10-24 23:55,Departures,Basel,Linz,Enter Air,Departed,2000-01-01 06:12:00,2000-01-01 06:12:00,0.0
31-10-24 23:55,Departures,Basel,Geneva,FedEx,Departed,2000-01-01 06:14:00,2000-01-01 06:14:00,0.0
31-10-24 23:55,Departures,Basel,Olbia,easyJet,Departed,2000-01-01 06:10:00,2000-01-01 06:10:00,0.0
31-10-24 23:55,Departures,Basel,Amsterdam,KLM,Departed,2000-01-01 06:20:00,2000-01-01 06:20:00,0.0
31-10-24 23:55,Departures,Basel,London Heathrow,British Airways,Departed,2000-01-01 06:17:00,2000-01-01 06:17:00,0.0
31-10-24 23:55,Departures,Basel,Berlin,easyJet,Departed,2000-01-01 06:18:00,2000-01-01 06:18:00,0.0
31-10-24 23:55,Departures,Basel,Palma,easyJet,Departed,2000-01-01 06:23:00,2000-01-01 06:23:00,0.0
31-10-24 23:55,Departures,Basel,Amsterdam,easyJet,Departed,2000-01-01 06:40:00,2000-01-01 06:40:00,0.0
31-10-24 23:55,Departures,Basel,Heraklion,easyJet,Departed,2000-01-01 06:42:00,2000-01-01 06:42:00,0.0
31-10-24 23:55,Departures,Basel,Lanzarote,easyJet,Departed,2000-01-01 06:44:00,2000-01-01 06:44:00,0.0
31-10-24 23:55,Departures,Basel,Frankfurt,Lufthansa,Departed,2000-01-01 07:12:00,2000-01-01 07:12:00,0.0
31-10-24 23:55,Departures,Basel,London Gatwick,easyJet,Departed,2000-01-01 07:03:00,2000-01-01 07:03:00,0.0
31-10-24 23:55,Departures,Basel,Nice,easyJet,Departed,2000-01-01 07:00:00,2000-01-01 07:00:00,0.0
31-10-24 23:55,Departures,Basel,Porto,easyJet,Departed,2000-01-01 07:08:00,2000-01-01 07:08:00,0.0
31-10-24 23:55,Departures,Basel,Pristina,easyJet,Departed,2000-01-01 07:13:00,2000-01-01 07:13:00,0.0
31-10-24 23:55,Departures,Basel,Budapest,easyJet,Departed,2000-01-01 09:00:00,2000-01-01 09:00:00,0.0
31-10-24 23:55,Departures,Basel,Zagreb,Ryanair,Departed,2000-01-01 08:02:00,2000-01-01 08:02:00,0.0
31-10-24 23:55,Departures,Basel,Oran,ASL Airlines France,Departed,2000-01-01 08:07:00,2000-01-01 08:07:00,0.0
31-10-24 23:55,Departures,Basel,Belgrade,Wizz Air,Departed,2000-01-01 08:47:00,2000-01-01 08:47:00,0.0
31-10-24 23:55,Departures,Basel,Antalya,Corendon Airlines,Departed,2000-01-01 09:45:00,2000-01-01 09:58:00,13.0
31-10-24 23:55,Departures,Basel,Naples,easyJet,Departed,2000-01-01 09:34:00,2000-01-01 09:34:00,0.0
31-10-24 23:55,Departures,Basel,Skopje,Wizz Air,Departed,2000-01-01 09:40:00,2000-01-01 09:40:00,0.0
31-10-24 23:55,Departures,Basel,Munich,Lufthansa,Departed,2000-01-01 09:37:00,2000-01-01 09:37:00,0.0
31-10-24 23:55,Departures,Basel,Barcelona,easyJet,Departed,2000-01-01 10:10:00,2000-01-01 10:29:00,19.0
31-10-24 23:55,Departures,Basel,Vienna,Austrian Airlines,Departed,2000-01-01 10:24:00,2000-01-01 10:24:00,0.0
31-10-24 23:55,Departures,Basel,Malaga,easyJet,Departed,2000-01-01 10:55:00,2000-01-01 10:55:00,0.0
31-10-24 23:55,Departures,Basel,Paris Charles De Gaulle,Air France,Departed,2000-01-01 10:27:00,2000-01-01 10:27:00,0.0
31-10-24 23:55,Departures,Basel,Rome,easyJet,Departed,2000-01-01 10:32:00,2000-01-01 10:32:00,0.0
31-10-24 23:55,Departures,Basel,Bordeaux,easyJet,Departed,2000-01-01 10:35:00,2000-01-01 10:35:00,0.0
31-10-24 23:55,Departures,Basel,Palermo,easyJet,Departed,2000-01-01 10:41:00,2000-01-01 10:41:00,0.0
31-10-24 23:55,Departures,Basel,Istanbul,Turkish Airlines,Departed,2000-01-01 11:08:00,2000-01-01 11:08:00,0.0
31-10-24 23:55,Departures,Basel,Frankfurt,Lufthansa,Departed,2000-01-01 11:25:00,2000-01-01 11:39:00,14.0
31-10-24 23:55,Departures,Basel,Alicante,easyJet,Departed,2000-01-01 11:03:00,2000-01-01 11:03:00,0.0
31-10-24 23:55,Departures,Basel,Constantine,Air Alg̩rie,Departed,2000-01-01 11:15:00,2000-01-01 11:34:00,19.0
31-10-24 23:55,Departures,Basel,Amsterdam,KLM,Departed,2000-01-01 11:36:00,2000-01-01 11:36:00,0.0
31-10-24 23:55,Departures,Basel,London Heathrow,British Airways,Departed,2000-01-01 11:24:00,2000-01-01 11:24:00,0.0
31-10-24 23:55,Departures,Basel,Lisbon,easyJet,Departed,2000-01-01 12:00:00,2000-01-01 12:11:00,11.0
31-10-24 23:55,Departures,Basel,Fuerteventura,easyJet,Departed,2000-01-01 11:41:00,2000-01-01 11:41:00,0.0
31-10-24 23:55,Departures,Basel,Pristina,Chair Airlines,Departed,2000-01-01 12:13:00,2000-01-01 12:13:00,0.0
31-10-24 23:55,Departures,Basel,Turin,Netjets,Departed,2000-01-01 12:09:00,2000-01-01 12:09:00,0.0
31-10-24 23:55,Departures,Basel,Malaga,easyJet,Departed,2000-01-01 12:41:00,2000-01-01 12:41:00,0.0
31-10-24 23:55,Departures,Basel,Istanbul Sabiha G̦kcen,Pegasus Airlines,Departed,2000-01-01 12:49:00,2000-01-01 12:49:00,0.0
31-10-24 23:55,Departures,Basel,Istanbul Sabiha G̦kcen,Ajet,Departed,2000-01-01 12:47:00,2000-01-01 12:47:00,0.0
31-10-24 23:55,Departures,Basel,Ibiza,Netjets,Departed,2000-01-01 12:52:00,2000-01-01 12:52:00,0.0
31-10-24 23:55,Departures,Basel,Tenerife,easyJet,Departed,2000-01-01 13:36:00,2000-01-01 13:36:00,0.0
31-10-24 23:55,Departures,Basel,Gran Canaria,easyJet,Departed,2000-01-01 13:40:00,2000-01-01 13:40:00,0.0
31-10-24 23:55,Departures,Basel,Brindisi,easyJet,Departed,2000-01-01 13:58:00,2000-01-01 13:58:00,0.0
31-10-24 23:55,Departures,Basel,Antalya,SunExpress,Departed,2000-01-01 14:02:00,2000-01-01 14:02:00,0.0
31-10-24 23:55,Departures,Basel,Frankfurt,Lufthansa,Departed,2000-01-01 14:17:00,2000-01-01 14:17:00,0.0
31-10-24 23:55,Departures,Basel,Copenhagen,easyJet,Departed,2000-01-01 14:51:00,2000-01-01 14:51:00,0.0
31-10-24 23:55,Departures,Basel,Paris Charles De Gaulle,Air France,Departed,2000-01-01 14:56:00,2000-01-01 14:56:00,0.0
31-10-24 23:55,Departures,Basel,Agadir,easyJet,Departed,2000-01-01 15:08:00,2000-01-01 15:08:00,0.0
31-10-24 23:55,Departures,Basel,Marrakech,easyJet,Departed,2000-01-01 15:58:00,2000-01-01 15:58:00,0.0
31-10-24 23:55,Departures,Basel,Warsaw,Wizz Air,Departed,2000-01-01 15:43:00,2000-01-01 15:43:00,0.0
31-10-24 23:55,Departures,Basel,Budapest,Wizz Air,Departed,2000-01-01 15:35:00,2000-01-01 15:35:00,0.0
31-10-24 23:55,Departures,Basel,Barcelona,Vueling,Departed,2000-01-01 15:40:00,2000-01-01 15:40:00,0.0
31-10-24 23:55,Departures,Basel,London Heathrow,British Airways,Departed,2000-01-01 16:06:00,2000-01-01 16:06:00,0.0
31-10-24 23:55,Departures,Basel,Palma,easyJet,Departed,2000-01-01 16:02:00,2000-01-01 16:02:00,0.0
31-10-24 23:55,Departures,Basel,Pristina,easyJet,Departed,2000-01-01 16:42:00,2000-01-01 16:42:00,0.0
31-10-24 23:55,Departures,Basel,Istanbul Sabiha G̦kcen,Pegasus Airlines,Departed,2000-01-01 16:54:00,2000-01-01 16:54:00,0.0
31-10-24 23:55,Departures,Basel,Lisbon,easyJet,Departed,2000-01-01 17:10:00,2000-01-01 17:15:00,5.0
31-10-24 23:55,Departures,Basel,Toulouse,easyJet,Departed,2000-01-01 16:52:00,2000-01-01 16:52:00,0.0
31-10-24 23:55,Departures,Basel,Munich,Lufthansa,Departed,2000-01-01 17:25:00,2000-01-01 17:49:00,24.0
31-10-24 23:55,Departures,Basel,Cluj,Wizz Air,Departed,2000-01-01 17:00:00,2000-01-01 17:00:00,0.0
31-10-24 23:55,Departures,Basel,Malta,easyJet,Departed,2000-01-01 17:05:00,2000-01-01 17:05:00,0.0
31-10-24 23:55,Departures,Basel,Paris Charles De Gaulle,FedEx,Departed,2000-01-01 17:29:00,2000-01-01 17:29:00,0.0
31-10-24 23:55,Departures,Basel,Madrid,easyJet,Departed,2000-01-01 17:38:00,2000-01-01 17:38:00,0.0
31-10-24 23:55,Departures,Basel,Tunis,Nouvelair,Departed,2000-01-01 18:02:00,2000-01-01 18:02:00,0.0
31-10-24 23:55,Departures,Basel,Antalya,SunExpress,Departed,2000-01-01 18:09:00,2000-01-01 18:09:00,0.0
31-10-24 23:55,Departures,Basel,Amsterdam,KLM,Departed,2000-01-01 18:15:00,2000-01-01 18:15:00,0.0
31-10-24 23:55,Departures,Basel,Istanbul,Turkish Airlines,Departed,2000-01-01 18:07:00,2000-01-01 18:07:00,0.0
31-10-24 23:55,Departures,Basel,Faro,easyJet,Departed,2000-01-01 19:01:00,2000-01-01 19:01:00,0.0
31-10-24 23:55,Departures,Basel,Frankfurt,Lufthansa,Departed,2000-01-01 18:58:00,2000-01-01 18:58:00,0.0
31-10-24 23:55,Departures,Basel,Berlin,easyJet,Departed,2000-01-01 19:20:00,2000-01-01 19:20:00,0.0
31-10-24 23:55,Departures,Basel,Budapest,easyJet,Departed,2000-01-01 19:10:00,2000-01-01 19:27:00,17.0
31-10-24 23:55,Departures,Basel,Hamburg,easyJet,Departed,2000-01-01 19:34:00,2000-01-01 19:34:00,0.0
31-10-24 23:55,Departures,Basel,London Heathrow,British Airways,Departed,2000-01-01 19:40:00,2000-01-01 19:40:00,0.0
31-10-24 23:55,Departures,Basel,Naples,easyJet,Departed,2000-01-01 20:08:00,2000-01-01 20:08:00,0.0
31-10-24 23:55,Departures,Basel,Munich,Lufthansa,Departed,2000-01-01 20:12:00,2000-01-01 20:12:00,0.0
31-10-24 23:55,Departures,Basel,Vienna,Austrian Airlines,Departed,2000-01-01 20:45:00,2000-01-01 20:45:00,0.0
31-10-24 23:55,Departures,Basel,Pristina,GP Aviation,Departed,2000-01-01 20:37:00,2000-01-01 20:37:00,0.0
31-10-24 23:55,Departures,Basel,Barcelona,easyJet,Departed,2000-01-01 21:23:00,2000-01-01 21:23:00,0.0
31-10-24 23:55,Departures,Basel,London Gatwick,easyJet,Departed,2000-01-01 23:00:00,2000-01-01 23:25:00,25.0
31-10-24 23:55,Departures,Basel,Manchester,easyJet,Departed,2000-01-01 21:45:00,2000-01-01 21:57:00,12.0
31-10-24 23:55,Departures,Basel,Porto,easyJet,Departed,2000-01-01 22:04:00,2000-01-01 22:04:00,0.0
31-10-24 23:55,Departures,Basel,Cologne Bonn,Sprintair,Departed,2000-01-01 22:12:00,2000-01-01 22:12:00,0.0
31-10-24 23:55,Departures,Basel,Cologne Bonn,European Air Transport / DHL,Departed,2000-01-01 22:22:00,2000-01-01 22:22:00,0.0
31-10-24 23:55,Departures,Basel,Cologne Bonn,Sprintair,Departed,2000-01-01 22:45:00,2000-01-01 22:45:00,0.0
31-10-24 23:55,Departures,Basel,Brussels,European Air Transport / DHL,Departed,2000-01-01 22:54:00,2000-01-01 22:54:00,0.0
31-10-24 23:55,Departures,Basel,Liege,FedEx,Departed,2000-01-01 22:59:00,2000-01-01 22:59:00,0.0
31-10-24 23:55,Departures,Basel,Leipzig,European Air Transport / DHL,Departed,2000-01-01 23:02:00,2000-01-01 23:02:00,0.0
31-10-24 23:55,Departures,Basel,Paris Charles De Gaulle,FedEx,Departed,2000-01-01 23:03:00,2000-01-01 23:03:00,0.0
2024-11-02 23:55:28,Departures,Basel,Rhodes,Enter Air,Departed,2000-01-01 06:15:00,2000-01-01 06:15:00,0.0
2024-11-02 23:55:28,Departures,Basel,Pristina,Chair Airlines,Departed,2000-01-01 06:11:00,2000-01-01 06:11:00,0.0
2024-11-02 23:55:28,Departures,Basel,Nice,easyJet,Departed,2000-01-01 06:09:00,2000-01-01 06:09:00,0.0
2024-11-02 23:55:28,Departures,Basel,Mahon,easyJet,Departed,2000-01-01 06:18:00,2000-01-01 06:18:00,0.0
2024-11-02 23:55:28,Departures,Basel,Amsterdam,KLM,Departed,2000-01-01 06:25:00,2000-01-01 06:25:00,0.0
2024-11-02 23:55:28,Departures,Basel,Larnaca,easyJet,Departed,2000-01-01 06:20:00,2000-01-01 06:20:00,0.0
2024-11-02 23:55:28,Departures,Basel,Edinburgh,easyJet,Departed,2000-01-01 06:13:00,2000-01-01 06:13:00,0.0
2024-11-02 23:55:28,Departures,Basel,Thessaloniki,easyJet,Departed,2000-01-01 06:23:00,2000-01-01 06:23:00,0.0
2024-11-02 23:55:28,Departures,Basel,Marrakech,easyJet,Departed,2000-01-01 06:45:00,2000-01-01 06:45:00,0.0
2024-11-02 23:55:28,Departures,Basel,Malaga,easyJet,Departed,2000-01-01 06:33:00,2000-01-01 06:33:00,0.0
2024-11-02 23:55:28,Departures,Basel,London Heathrow,British Airways,Departed,2000-01-01 07:00:00,2000-01-01 07:00:00,0.0
2024-11-02 23:55:28,Departures,Basel,Santiago,easyJet,Departed,2000-01-01 07:02:00,2000-01-01 07:02:00,0.0
2024-11-02 23:55:28,Departures,Basel,Frankfurt,Lufthansa,Departed,2000-01-01 07:03:00,2000-01-01 07:03:00,0.0
2024-11-02 23:55:28,Departures,Basel,Budapest,easyJet,Departed,2000-01-01 07:07:00,2000-01-01 07:07:00,0.0
2024-11-02 23:55:28,Departures,Basel,Pristina,easyJet,Departed,2000-01-01 07:46:00,2000-01-01 07:46:00,0.0
2024-11-02 23:55:28,Departures,Basel,Rome,easyJet,Departed,2000-01-01 08:09:00,2000-01-01 08:09:00,0.0
